iso3,country,year,rank,n_ranked,rank_pct,score_raw,score_100,score_scale,panel_a,panel_b,latam_panel,country_source,source_file,source_sheet
BRA,Brazil,2024,36,188,0.18716577540106952,65.88947723,65.88947723,0-100,1,1,1,Brazil,2024-GAIRI-data.xlsx,Ranking
BRA,Brazil,2025,22,195,0.10824742268041238,69.55,69.55,0-100,1,1,1,Brazil,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
BRB,Barbados,2019,135,194,0.694300518134715,2.4296,24.296000000000003,0-10,0,0,0,Barbados,SHARED_-2019-Index-data-for-report.xlsx,Rankings
BRB,Barbados,2020,82,172,0.47368421052631576,40.802,40.802,0-100,0,0,0,Barbados,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
BRB,Barbados,2021,85,160,0.5283018867924528,42.19622123,42.19622123,0-100,0,0,0,Barbados,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
BRB,Barbados,2022,96,181,0.5277777777777778,39.53011484,39.53011484,0-100,0,0,0,Barbados,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
BRB,Barbados,2023,102,193,0.5260416666666666,40.13321614,40.13321614,0-100,0,0,0,Barbados,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
BRB,Barbados,2024,106,188,0.5614973262032086,41.10918269,41.10918269,0-100,0,0,0,Barbados,2024-GAIRI-data.xlsx,Ranking
BRB,Barbados,2025,155,195,0.7938144329896907,23.33,23.33,0-100,0,0,0,Barbados,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
BRN,Brunei Darussalam,2019,121,194,0.6217616580310881,3.1426285714285713,31.42628571428571,0-10,0,0,0,Brunei Darussalam,SHARED_-2019-Index-data-for-report.xlsx,Rankings
BRN,Brunei Darussalam,2020,49,172,0.2807017543859649,51.47,51.47,0-100,0,0,0,Brunei Darussalam,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
BRN,Brunei Darussalam,2021,57,160,0.3522012578616352,52.92662721,52.92662721,0-100,0,0,0,Brunei Darussalam,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
BRN,Brunei Darussalam,2022,67,181,0.36666666666666664,48.05568313,48.05568313,0-100,0,0,0,Brunei Darussalam,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
BRN,Brunei Darussalam,2023,74,193,0.3802083333333333,48.09942959,48.09942959,0-100,0,0,0,Brunei Darussalam,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
BRN,Brunei Darussalam,2024,66,188,0.34759358288770054,55.44955575,55.44955575,0-100,0,0,0,Brunei Darussalam,2024-GAIRI-data.xlsx,Ranking
BRN,Brunei Darussalam,2025,97,195,0.4948453608247423,40.51,40.51,0-100,0,0,0,Brunei Darussalam,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
BTN,Bhutan,2019,116,194,0.5958549222797928,3.3045036340000005,33.04503634,0-10,0,0,0,Bhutan,SHARED_-2019-Index-data-for-report.xlsx,Rankings
BTN,Bhutan,2020,108,172,0.6257309941520468,35.377,35.377,0-100,0,0,0,Bhutan,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
BTN,Bhutan,2021,118,160,0.7358490566037735,34.02464587,34.02464587,0-100,0,0,0,Bhutan,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
BTN,Bhutan,2022,99,181,0.5444444444444444,37.91424365,37.91424365,0-100,0,0,0,Bhutan,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
BTN,Bhutan,2023,114,193,0.5885416666666666,36.87905685,36.87905685,0-100,0,0,0,Bhutan,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
BTN,Bhutan,2024,117,188,0.6203208556149733,38.77536479,38.77536479,0-100,0,0,0,Bhutan,2024-GAIRI-data.xlsx,Ranking
BTN,Bhutan,2025,101,195,0.5154639175257731,39.38,39.38,0-100,0,0,0,Bhutan,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
BWA,Botswana,2019,120,194,0.616580310880829,3.2096328429999996,32.09632843,0-10,0,0,0,Botswana,SHARED_-2019-Index-data-for-report.xlsx,Rankings
BWA,Botswana,2020,121,172,0.7017543859649122,33.273,33.273,0-100,0,0,0,Botswana,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
BWA,Botswana,2021,109,160,0.6792452830188679,36.32851619,36.32851619,0-100,0,0,0,Botswana,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
BWA,Botswana,2022,98,181,0.5388888888888889,38.36432707,38.36432707,0-100,0,0,0,Botswana,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
BWA,Botswana,2023,110,193,0.5677083333333334,38.83923461,38.83923461,0-100,0,0,0,Botswana,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
BWA,Botswana,2024,120,188,0.6363636363636364,38.16381779,38.16381779,0-100,0,0,0,Botswana,2024-GAIRI-data.xlsx,Ranking
BWA,Botswana,2025,109,195,0.5567010309278351,37.1,37.1,0-100,0,0,0,Botswana,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
CAF,Central African Republic,2019,188,194,0.9689119170984456,0.3667,3.6670000000000003,0-10,0,0,0,Central African Republic,SHARED_-2019-Index-data-for-report.xlsx,Rankings
CAF,Central African Republic,2021,159,160,0.9937106918238994,20.73444159,20.73444159,0-100,0,0,0,Central African Republic,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CAF,Central African Republic,2022,176,181,0.9722222222222222,19.90049863,19.90049863,0-100,0,0,0,Central African Republic,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
CAF,Central African Republic,2023,189,193,0.9791666666666666,19.73651251,19.73651251,0-100,0,0,0,Central African Republic,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
CAF,Central African Republic,2024,183,188,0.9732620320855615,20.26173459,20.26173459,0-100,0,0,0,Central African Republic,2024-GAIRI-data.xlsx,Ranking
CAF,Central African Republic,2025,192,195,0.9845360824742269,12.8,12.8,0-100,0,0,0,Central African Republic,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
CAN,Canada,2019,6,194,0.025906735751295335,8.67395600399933,86.7395600399933,0-10,0,0,0,Canada,SHARED_-2019-Index-data-for-report.xlsx,Rankings
CAN,Canada,2020,14,172,0.07602339181286549,73.158,73.158,0-100,0,0,0,Canada,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CAN,Canada,2021,7,160,0.03773584905660377,77.73085276,77.73085276,0-100,0,0,0,Canada,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CAN,Canada,2022,5,181,0.022222222222222223,77.38916245,77.38916245,0-100,0,0,0,Canada,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
CAN,Canada,2023,5,193,0.020833333333333332,77.0688933,77.0688933,0-100,0,0,0,Canada,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
CAN,Canada,2024,6,188,0.026737967914438502,78.17529665,78.17529665,0-100,0,0,0,Canada,2024-GAIRI-data.xlsx,Ranking
CAN,Canada,2025,12,195,0.05670103092783505,74.66,74.66,0-100,0,0,0,Canada,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
CHE,Switzerland,2019,18,194,0.08808290155440414,7.4614488995999855,74.61448899599985,0-10,0,0,0,Switzerland,SHARED_-2019-Index-data-for-report.xlsx,Rankings
CHE,Switzerland,2020,18,172,0.09941520467836257,69.219,69.219,0-100,0,0,0,Switzerland,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CHE,Switzerland,2021,22,160,0.1320754716981132,68.56419978,68.56419978,0-100,0,0,0,Switzerland,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CHE,Switzerland,2022,23,181,0.12222222222222222,68.49444385,68.49444385,0-100,0,0,0,Switzerland,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
CHE,Switzerland,2023,24,193,0.11979166666666667,68.5683896,68.5683896,0-100,0,0,0,Switzerland,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
CHE,Switzerland,2024,30,188,0.15508021390374332,69.41989807,69.41989807,0-100,0,0,0,Switzerland,2024-GAIRI-data.xlsx,Ranking
CHE,Switzerland,2025,26,195,0.12886597938144329,66.95,66.95,0-100,0,0,0,Switzerland,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
CHL,Chile,2019,39,194,0.19689119170984457,6.189767124351756,61.897671243517564,0-10,1,1,1,Chile,SHARED_-2019-Index-data-for-report.xlsx,Rankings
CHL,Chile,2020,47,172,0.26900584795321636,53.089,53.089,0-100,1,1,1,Chile,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CHL,Chile,2021,41,160,0.25157232704402516,60.41748563,60.41748563,0-100,1,1,1,Chile,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CHL,Chile,2022,35,181,0.18888888888888888,62.51743318,62.51743318,0-100,1,1,1,Chile,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
CHL,Chile,2023,41,193,0.20833333333333334,61.94839002,61.94839002,0-100,1,1,1,Chile,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
CHL,Chile,2024,44,188,0.22994652406417113,63.19327114,63.19327114,0-100,1,1,1,Chile,2024-GAIRI-data.xlsx,Ranking
CHL,Chile,2025,50,195,0.25257731958762886,59.3,59.3,0-100,1,1,1,Chile,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
CHN,China,2019,20,194,0.09844559585492228,7.369727994434561,73.69727994434561,0-10,0,0,0,China,SHARED_-2019-Index-data-for-report.xlsx,Rankings
CHN,China,2020,19,172,0.10526315789473684,69.08,69.08,0-100,0,0,0,China,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CHN,China,2021,15,160,0.0880503144654088,74.42075762,74.42075762,0-100,0,0,0,China,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CHN,China,2022,17,181,0.08888888888888889,70.83634174,70.83634174,0-100,0,0,0,China,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
CHN,China,2023,16,193,0.078125,70.94344937,70.94344937,0-100,0,0,0,China,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
CHN,China,2024,23,188,0.11764705882352941,72.0098981,72.0098981,0-100,0,0,0,China,2024-GAIRI-data.xlsx,Ranking
CHN,China,2025,8,195,0.03608247422680412,76.27,76.27,0-100,0,0,0,China,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
CIV,Cote d'Ivoire,2019,104,194,0.533678756476684,3.8066600155714285,38.06660015571428,0-10,0,0,0,Côte d'Ivoire,SHARED_-2019-Index-data-for-report.xlsx,Rankings
CIV,Cote d'Ivoire,2020,114,172,0.6608187134502924,34.156,34.156,0-100,0,0,0,Côte D'Ivoire,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CIV,Cote d'Ivoire,2021,105,160,0.6540880503144654,36.70624068,36.70624068,0-100,0,0,0,Côte D'Ivoire,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CIV,Cote d'Ivoire,2022,136,181,0.75,30.95367673,30.95367673,0-100,0,0,0,Côte D'Ivoire,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
CIV,Cote d'Ivoire,2023,138,193,0.7135416666666666,32.78138909,32.78138909,0-100,0,0,0,Côte D'Ivoire,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
CIV,Cote d'Ivoire,2024,140,188,0.7433155080213903,34.68702416,34.68702416,0-100,0,0,0,Côte d'Ivoire,2024-GAIRI-data.xlsx,Ranking
CIV,Cote d'Ivoire,2025,95,195,0.4845360824742268,40.74,40.74,0-100,0,0,0,Côte D'Ivoire,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
CMR,Cameroon,2019,119,194,0.6113989637305699,3.232071883501563,32.320718835015626,0-10,0,0,0,Cameroon,SHARED_-2019-Index-data-for-report.xlsx,Rankings
CMR,Cameroon,2020,145,172,0.8421052631578947,29.849,29.849,0-100,0,0,0,Cameroon,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CMR,Cameroon,2021,128,160,0.7987421383647799,31.88317068,31.88317068,0-100,0,0,0,Cameroon,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CMR,Cameroon,2022,138,181,0.7611111111111111,30.76487031,30.76487031,0-100,0,0,0,Cameroon,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
CMR,Cameroon,2023,153,193,0.7916666666666666,30.27139432,30.27139432,0-100,0,0,0,Cameroon,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
CMR,Cameroon,2024,147,188,0.7807486631016043,33.45955988,33.45955988,0-100,0,0,0,Cameroon,2024-GAIRI-data.xlsx,Ranking
CMR,Cameroon,2025,116,195,0.5927835051546392,34.91,34.91,0-100,0,0,0,Cameroon,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
COD,Democratic Republic of the Congo,2019,184,194,0.9481865284974094,0.46950000000000003,4.695,0-10,0,0,0,Democratic Republic of the Congo,SHARED_-2019-Index-data-for-report.xlsx,Rankings
COD,Democratic Republic of the Congo,2020,168,172,0.9766081871345029,23.797,23.797,0-100,0,0,0,Democratic Republic of the Congo,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
COD,Democratic Republic of the Congo,2021,157,160,0.9811320754716981,23.32239331,23.32239331,0-100,0,0,0,Democratic Republic of the Congo,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
COD,Democratic Republic of the Congo,2022,174,181,0.9611111111111111,20.21793742,20.21793742,0-100,0,0,0,Democratic Republic of the Congo,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
COD,Democratic Republic of the Congo,2023,185,193,0.9583333333333334,21.46831729,21.46831729,0-100,0,0,0,Democratic Republic of the Congo,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
COD,Democratic Republic of the Congo,2024,181,188,0.9625668449197861,22.09794558,22.09794558,0-100,0,0,0,Democratic Republic of the Congo,2024-GAIRI-data.xlsx,Ranking
COD,Democratic Republic of the Congo,2025,144,195,0.7371134020618557,25.62,25.62,0-100,0,0,0,Democratic Republic of the Congo,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
COG,Congo,2019,163,194,0.8393782383419689,1.092957142857143,10.92957142857143,0-10,0,0,0,Congo,SHARED_-2019-Index-data-for-report.xlsx,Rankings
COG,Congo,2020,140,172,0.8128654970760234,30.651,30.651,0-100,0,0,0,Congo,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
COG,Congo,2021,136,160,0.8490566037735849,30.419714,30.419714,0-100,0,0,0,Congo,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
COG,Congo,2022,158,181,0.8722222222222222,26.20229526,26.20229526,0-100,0,0,0,Congo,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
COG,Congo,2023,178,193,0.921875,24.19288771,24.19288771,0-100,0,0,0,Congo,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
COG,Congo,2024,175,188,0.93048128342246,25.11623832,25.11623832,0-100,0,0,0,Congo,2024-GAIRI-data.xlsx,Ranking
COG,Congo,2025,178,195,0.9123711340206185,18.6,18.6,0-100,0,0,0,Congo,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
COL,Colombia,2019,44,194,0.22279792746113988,5.944830979484859,59.44830979484859,0-10,1,1,1,Colombia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
COL,Colombia,2020,51,172,0.29239766081871343,51.262,51.262,0-100,1,1,1,Colombia,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
COL,Colombia,2021,45,160,0.27672955974842767,58.91032079,58.91032079,0-100,1,1,1,Colombia,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
COL,Colombia,2022,47,181,0.25555555555555554,59.37944898,59.37944898,0-100,1,1,1,Colombia,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
COL,Colombia,2023,53,193,0.2708333333333333,57.85276011,57.85276011,0-100,1,1,1,Colombia,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
COL,Colombia,2024,55,188,0.2887700534759358,59.33330773,59.33330773,0-100,1,1,1,Colombia,2024-GAIRI-data.xlsx,Ranking
COL,Colombia,2025,64,195,0.3247422680412371,56.02,56.02,0-100,1,1,1,Colombia,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
COM,Comoros,2019,189,194,0.9740932642487047,0.3308,3.308,0-10,0,0,0,Comoros,SHARED_-2019-Index-data-for-report.xlsx,Rankings
COM,Comoros,2020,153,172,0.8888888888888888,27.592,27.592,0-100,0,0,0,Comoros,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
COM,Comoros,2022,166,181,0.9166666666666666,23.81933921,23.81933921,0-100,0,0,0,Comoros,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
COM,Comoros,2023,181,193,0.9375,22.61922755,22.61922755,0-100,0,0,0,Comoros,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
COM,Comoros,2024,170,188,0.9037433155080213,26.64694936,26.64694936,0-100,0,0,0,Comoros,2024-GAIRI-data.xlsx,Ranking
COM,Comoros,2025,171,195,0.8762886597938144,20.67,20.67,0-100,0,0,0,Comoros,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
CPV,Cabo Verde,2019,101,194,0.5181347150259067,3.9426973185714282,39.42697318571428,0-10,0,0,0,Cape Verde,SHARED_-2019-Index-data-for-report.xlsx,Rankings
CPV,Cabo Verde,2020,105,172,0.6081871345029239,35.695,35.695,0-100,0,0,0,Cabo Verde,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CPV,Cabo Verde,2021,111,160,0.6918238993710691,36.0725509,36.0725509,0-100,0,0,0,Cabo Verde,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CPV,Cabo Verde,2022,118,181,0.65,34.27404409,34.27404409,0-100,0,0,0,Cabo Verde,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
CPV,Cabo Verde,2023,119,193,0.6145833333333334,36.29975864,36.29975864,0-100,0,0,0,Cabo Verde,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
CPV,Cabo Verde,2024,108,188,0.5721925133689839,40.67090537,40.67090537,0-100,0,0,0,Cabo Verde,2024-GAIRI-data.xlsx,Ranking
CPV,Cabo Verde,2025,122,195,0.6237113402061856,32.16,32.16,0-100,0,0,0,Cabo Verde,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
CRI,Costa Rica,2019,66,194,0.33678756476683935,5.201992439857143,52.01992439857143,0-10,1,1,1,Costa Rica,SHARED_-2019-Index-data-for-report.xlsx,Rankings
CRI,Costa Rica,2020,78,172,0.4502923976608187,42.552,42.552,0-100,1,1,1,Costa Rica,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CRI,Costa Rica,2021,74,160,0.4591194968553459,46.18967035,46.18967035,0-100,1,1,1,Costa Rica,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CRI,Costa Rica,2022,78,181,0.42777777777777776,44.96926052,44.96926052,0-100,1,1,1,Costa Rica,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
CRI,Costa Rica,2023,71,193,0.3645833333333333,49.12279778,49.12279778,0-100,1,1,1,Costa Rica,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
CRI,Costa Rica,2024,61,188,0.32085561497326204,56.85007591,56.85007591,0-100,1,1,1,Costa Rica,2024-GAIRI-data.xlsx,Ranking
CRI,Costa Rica,2025,79,195,0.4020618556701031,45.92,45.92,0-100,1,1,1,Costa Rica,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
CUB,Cuba,2019,172,194,0.8860103626943006,0.7087,7.087,0-10,0,0,0,Cuba,SHARED_-2019-Index-data-for-report.xlsx,Rankings
CUB,Cuba,2020,139,172,0.8070175438596491,30.654,30.654,0-100,0,0,0,Cuba,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CUB,Cuba,2021,137,160,0.8553459119496856,30.37906954,30.37906954,0-100,0,0,0,Cuba,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CUB,Cuba,2022,130,181,0.7166666666666667,31.5867537,31.5867537,0-100,0,0,0,Cuba,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
CUB,Cuba,2023,123,193,0.6354166666666666,35.52053817,35.52053817,0-100,0,0,0,Cuba,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
CUB,Cuba,2024,97,188,0.5133689839572193,42.43439145,42.43439145,0-100,0,0,0,Cuba,2024-GAIRI-data.xlsx,Ranking
CUB,Cuba,2025,136,195,0.6958762886597938,27.92,27.92,0-100,0,0,0,Cuba,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
CYP,Cyprus,2019,53,194,0.2694300518134715,5.668483113484858,56.68483113484858,0-10,0,0,0,Cyprus,SHARED_-2019-Index-data-for-report.xlsx,Rankings
CYP,Cyprus,2020,44,172,0.25146198830409355,54.082,54.082,0-100,0,0,0,Cyprus,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CYP,Cyprus,2021,44,160,0.27044025157232704,59.71494208,59.71494208,0-100,0,0,0,Cyprus,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CYP,Cyprus,2022,48,181,0.2611111111111111,59.14788556,59.14788556,0-100,0,0,0,Cyprus,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
CYP,Cyprus,2023,43,193,0.21875,60.84003033,60.84003033,0-100,0,0,0,Cyprus,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
CYP,Cyprus,2024,50,188,0.2620320855614973,61.50126092,61.50126092,0-100,0,0,0,Cyprus,2024-GAIRI-data.xlsx,Ranking
CYP,Cyprus,2025,47,195,0.23711340206185566,59.71,59.71,0-100,0,0,0,Cyprus,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
CZE,Czech Republic,2019,31,194,0.15544041450777202,6.673279263351756,66.73279263351756,0-10,0,0,0,Czech Republic,SHARED_-2019-Index-data-for-report.xlsx,Rankings
CZE,Czech Republic,2020,32,172,0.18128654970760233,61.522,61.522,0-100,0,0,0,Czech Republic,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
CZE,Czech Republic,2021,29,160,0.1761006289308176,65.95432334,65.95432334,0-100,0,0,0,Czech Republic,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
