ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
JOR,Jordan,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,1.16687893867493,1.17565715312958,1.18232691287994,1.18903458118439,1.19578015804291,1.20256412029266,1.20938658714294,1.22119307518005,1.23311495780945,1.24515306949615,1.25730884075165,1.26958322525024,1.28557753562927,1.30177342891693,1.3181734085083,1.33477985858917,1.35159552097321,1.37066161632538,1.38999676704407,1.40960454940796,1.4294890165329,1.44965386390686,1.46089363098145,1.4722204208374,1.48363518714905,1.49513840675354,1.50673079490662,1.54810810089111,1.59062159061432,1.63430273532867,1.67918336391449,1.72130763530731,1.76289880275726,1.80549514293671,1.84912061691284,1.89380025863647,1.93955945968628,1.99748635292053,2.05714344978333,2.11858224868774,2.18185591697693,2.24701929092407,2.29341673851013,2.34077191352844,2.38910508155823,2.43843603134155,2.48878574371338,2.52800011634827,2.56526470184326,2.59240794181824,2.61983871459961,2.64755964279175,2.67355275154114,2.69980120658875,2.72630739212036,2.75307369232178,2.78010272979736,2.79340982437134,2.80678057670593,2.82021546363831,2.83371472358704,2.84727835655212,2.86090707778931,2.87460112571716,2.88836050033569,2.90218591690063,2.91607737541199,2.9029369354248,2.88985562324524,2.87683320045471
JPN,Japan,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.29000067710876,2.32251930236816,2.35549974441528,2.38894844055176,2.4228720664978,2.45727729797363,2.48412108421326,2.5112578868866,2.53869128227234,2.56431722640991,2.58314394950867,2.60400795936584,2.62504005432129,2.64624238014221,2.66761589050293,2.68916201591492,2.71088218688965,2.73277759552002,2.75485014915466,2.77710056304932,2.79953122138977,2.81945013999939,2.83951044082642,2.85971403121948,2.88006114959717,2.90055274963379,2.9211905002594,2.94197511672974,2.96290755271912,2.98398876190186,3.00522017478943,3.02206301689148,3.03900027275085,3.05603265762329,3.07316040992737,3.09038424491882,3.10770440101624,3.12512159347534,3.14263677597046,3.16024994850159,3.17796182632446,3.19438242912293,3.21088767051697,3.22747826576233,3.24415493011475,3.26091766357422,3.27776670455933,3.29470300674438,3.31172680854797,3.32883858680725,3.34603881835938,3.36086773872376,3.37576270103455,3.39072346687317,3.40575051307678,3.42084431648254,3.43600463867188,3.45123267173767,3.46652793884277,3.48189091682434,3.49732208251953,3.50793290138245,3.51857590675354,3.52925133705139,3.53995895385742,3.55069923400879,3.56147217750549,3.57227778434753,3.58311605453491,3.59398722648621,3.60489130020142,3.62192320823669,3.63912701606751,3.6565043926239
KAZ,Kazakhstan,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56933045387268,2.61215615272522,2.65569591522217,2.69996094703674,2.74496412277222,2.79071736335754,2.83706879615784,2.88419008255005,2.93209409713745,2.98079371452332,3.03030228614807,3.08271479606628,3.1360342502594,3.1902756690979,3.24545550346375,3.30158948898315,3.28716969490051,3.27281308174133,3.25851893424988,3.24428749084473,3.23011779785156,3.26728224754334,3.30487442016602,3.34289908409119,3.38136124610901,3.42026591300964,3.43712115287781,3.45405912399292,3.4710807800293,3.45479321479797,3.43867182731628,3.42271423339844,3.40691876411438,3.39128279685974
KEN,Kenya,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.14369404315948,1.14926648139954,1.15486598014832,1.16049289703369,1.16614711284637,1.17182898521423,1.17681038379669,1.18181300163269,1.18683695793152,1.19188213348389,1.19694888591766,1.20565319061279,1.21442079544067,1.22325229644775,1.23214781284332,1.24110817909241,1.25013363361359,1.25922465324402,1.26838195323944,1.27760565280914,1.28689658641815,1.30425000190735,1.32183754444122,1.33966219425201,1.35772716999054,1.37603580951691,1.39459133148193,1.41339695453644,1.43245625495911,1.45177257061005,1.47134935855865,1.49325609207153,1.51548910140991,1.53805303573608,1.56095290184021,1.58419370651245,1.60778057575226,1.63171863555908,1.65601313114166,1.68066930770874,1.70569252967834,1.72819662094116,1.75012314319611,1.77232766151428,1.79481399059296,1.81758558750153,1.84064602851868,1.86399912834167,1.88764846324921,1.91159796714783,1.93585121631622,1.95771253108978,1.979820728302,2.00217866897583,2.02478885650635,2.04765462875366,2.07077860832214,2.09416365623474,2.1178126335144,2.14172887802124,2.16591501235962,2.18529486656189,2.20484805107117,2.22457599639893,2.2444806098938,2.26456332206726,2.28482580184937,2.30526947975159,2.32589602470398,2.34670734405518,2.36770462989807,2.475581407547,2.57906222343445,2.60687518119812
KGZ,Kyrgyzstan,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65952801704407,2.67892599105835,2.69846558570862,2.71814775466919,2.7379732131958,2.75794363021851,2.78190350532532,2.80607128143311,2.83044910430908,2.85503888130188,2.87984228134155,2.89928483963013,2.91885876655579,2.93856525421143,2.95840430259705,2.9783775806427,3.01325106620789,3.04853272438049,3.08422756195068,3.12034034729004,3.15687608718872,3.17857336997986,3.20041966438293,3.22241616249084,3.24456381797791,3.26686382293701,3.2893168926239,3.31192445755005,3.33468723297119,3.378662109375,3.42394375801086,3.4705810546875,3.51862478256226,3.56812882423401
KHM,Cambodia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,1.18051159381866,1.19335961341858,1.20634734630585,1.21947646141052,1.23274850845337,1.24616503715515,1.26204371452332,1.27812457084656,1.29441034793854,1.31090378761292,1.32760727405548,1.34215772151947,1.35686755180359,1.37173867225647,1.38677275180817,1.40197169780731,1.40818786621094,1.41443157196045,1.42070305347443,1.42700231075287,1.43332946300507,1.44341206550598,1.45356559753418,1.46379053592682,1.47408747673035,1.48445677757263,1.49549949169159,1.50662446022034,1.51783204078674,1.52912318706512,1.54049813747406,1.55278742313385,1.56517469882965,1.57766079902649,1.59024655818939,1.6029326915741,1.62778294086456,1.65301835536957,1.67864501476288,1.70466911792755,1.72566735744476,1.71317780017853,1.69805002212524,1.68176412582397,1.66563439369202,1.68224096298218,1.74049484729767,1.79374051094055,1.84861493110657,1.90516817569733,1.94617688655853,1.98806822299957,2.02220344543457,2.05799889564514
KOR,Republic of Korea,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,1.8266019821167,1.84198462963104,1.85749673843384,1.80692088603973,1.75772225856781,1.70986318588257,1.64859485626221,1.58930730819702,1.6320868730545,1.67601799964905,1.71817469596863,1.75291919708252,1.78836631774902,1.8245302438736,1.86142551898956,1.89906668663025,1.9374692440033,1.97664833068848,2.01497268676758,2.05404019355774,2.09386515617371,2.13446235656738,2.17584657669067,2.21803307533264,2.26103758811951,2.30487585067749,2.34956431388855,2.39511895179749,2.44942378997803,2.50495982170105,2.56117534637451,2.6001284122467,2.63967394828796,2.6798210144043,2.72057843208313,2.76195597648621,2.80396270751953,2.84660840034485,2.87941026687622,2.91259026527405,2.94615244865418,2.9801013469696,3.01444125175476,3.0491771697998,3.08431339263916,3.11985421180725,3.15580463409424,3.1921694278717,3.21872901916504,3.2455096244812,3.27251291275024,3.29974102973938,3.32719564437866,3.35487866401672,3.3827919960022,3.41093754768372,3.43931722640991,3.467933177948,3.49225950241089,3.51675653457642,3.54142546653748,3.56626725196838,3.59128332138062,3.62420678138733,3.65777683258057,3.69200992584229,3.72692227363586,3.76253128051758,3.79885363578796,3.83590793609619,3.87371253967285
KWT,Kuwait,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,1.47531139850616,1.48012268543243,1.48494970798492,1.48979246616364,1.49465095996857,1.49952530860901,1.55097818374634,1.60419654846191,1.65924108028412,1.71444320678711,1.7585985660553,1.79393362998962,1.82997858524323,1.86674785614014,1.90425598621368,1.94251763820648,1.95190334320068,1.9613344669342,1.97081124782562,1.98033368587494,1.98990213871002,1.9971489906311,2.00442218780518,2.01172208786011,2.01904845237732,2.02640151977539,2.04216074943543,2.0580427646637,2.07404828071594,2.0901780128479,2.10643339157105,2.10222768783569,2.09803032875061,2.0938413143158,2.08966064453125,2.08548831939697,2.09777212142944,2.11012840270996,2.1225574016571,2.13505983352661,2.14763569831848,2.1896767616272,2.23254108428955,2.11419415473938,2.15259790420532,2.19169926643372,2.20387268066406,2.21611380577087,2.22225975990295,2.23645782470703,2.25088357925415,2.26554155349731,2.28043651580811,2.29557299613953
LAO,Lao People's DR,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,1.2059371471405,1.2164055109024,1.22696483135223,1.23761570453644,1.24835908412933,1.25919580459595,1.27333855628967,1.28764021396637,1.30210256576538,1.31672716140747,1.33151626586914,1.34512341022491,1.35886967182159,1.37275648117065,1.38678514957428,1.40095722675323,1.42265152931213,1.44468176364899,1.46705317497253,1.48977100849152,1.51284062862396,1.53231871128082,1.55204749107361,1.57203030586243,1.59227049350739,1.61277115345001,1.62739765644073,1.64215672016144,1.65704965591431,1.67207765579224,1.68724203109741,1.70189154148102,1.71481537818909,1.72602570056915,1.73730933666229,1.74866676330566,1.76094961166382,1.7733188867569,1.78577494621277,1.79831850528717,1.81095016002655,1.82428538799286,1.83793306350708,1.85190188884735,1.86620151996613,1.88084125518799,1.89583122730255,1.91118156909943,1.92690312862396,1.94300675392151,1.95950412750244,1.97640693187714,1.99372756481171,2.01147890090942
LBR,Liberia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,1.10332024097443,1.10932052135468,1.11580646038055,1.12233030796051,1.12889218330383,1.13549256324768,1.14213144779205,1.14772868156433,1.15335333347321,1.15900564193726,1.16468560695648,1.17039334774017,1.1818265914917,1.19337153434753,1.20502924919128,1.21680092811584,1.22868752479553,1.24495267868042,1.26143312454224,1.27813184261322,1.29505145549774,1.31219518184662,1.33261370658875,1.35334992408752,1.37440884113312,1.39579546451569,1.41751492023468,1.4363226890564,1.45537996292114,1.47469019889832,1.49425649642944,1.5140825510025,1.52895164489746,1.54396677017212,1.55912935733795,1.57444083690643,1.58990263938904,1.6033787727356,1.61696910858154,1.6306746006012,1.64449632167816,1.65843510627747,1.67244517803192,1.68657350540161,1.70082128047943,1.71370160579681,1.72460198402405,1.7388561964035,1.75322818756104,1.76771891117096,1.78232944011688,1.79706084728241,1.81191384792328,1.8597457408905,1.90884029865265,1.9592307806015,1.976358294487,1.99391508102417,2.01191449165344,2.03036975860596
LKA,Sri Lanka,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.48364841938019,1.49301564693451,1.50244200229645,1.51192784309387,1.52147364616394,1.53107964992523,1.54292035102844,1.55485272407532,1.5668773651123,1.57899498939514,1.59120631217957,1.60141181945801,1.61168277263641,1.62201976776123,1.63242292404175,1.64289283752441,1.71424806118011,1.77136886119843,1.83039307594299,1.89138388633728,1.95440721511841,1.97177505493164,1.98929715156555,2.00697493553162,2.02481007575989,2.04280352592468,2.05806159973145,2.0734338760376,2.0889208316803,2.10452342033386,2.12024259567261,2.15442633628845,2.1891610622406,2.22445583343506,2.26031970977783,2.29676175117493,2.33705949783325,2.37806439399719,2.41978883743286,2.46224498748779,2.505446434021,2.54971241950989,2.58334541320801,2.61398696899414,2.64499163627625,2.67636442184448,2.71290230751038,2.74993896484375,2.78748154640198,2.82553648948669,2.86411094665527,2.87118268013001,2.87827229499817,2.88537931442261,2.8925039768219,2.89964580535889,2.89663290977478,2.8936231136322,2.89061641693115,2.88761258125305,2.88461208343506,2.88435196876526,2.88409209251404,2.88383173942566,2.88357162475586,2.88331174850464,2.88305163383484,2.89582014083862,2.90864515304565,2.90680932998657,2.94188475608826,2.925217628479,2.93261384963989,2.92950534820557
LSO,Lesotho,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,1.4274423122406,1.43231594562531,1.43720614910126,1.44211316108704,1.44703686237335,1.45197737216949,1.46737909317017,1.48294413089752,1.49867427349091,1.51457130908966,1.53063702583313,1.5402672290802,1.54995799064636,1.55970978736877,1.56952285766602,1.57939767837524,1.59141910076141,1.60353195667267,1.61573696136475,1.62803494930267,1.6404265165329,1.65927338600159,1.67833685874939,1.69761943817139,1.71515798568726,1.72998976707459,1.74897825717926,1.76817512512207,1.7875828742981,1.80720353126526,1.82703948020935,1.84441220760345,1.86195027828217,1.87965500354767,1.89752805233002,1.91557109355927,1.93677985668182,1.95822322368622,1.97990417480469,2.00182509422302,2.02398872375488,2.07248187065125,2.12213659286499,2.17298126220703,2.2250440120697,2.27835416793823,2.2230269908905,2.16904330253601,2.11637043952942,2.06497693061829,2.01483130455017,2.04721164703369,2.08011221885681,2.11354184150696,2.14750838279724,2.18202114105225,2.21708822250366,2.25271916389465,2.28892254829407,2.22856664657593,2.17202925682068,2.11901545524597,2.06925773620605,2.02251267433167
LTU,Lithuania,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60323667526245,2.63100075721741,2.65906071662903,2.687420129776,2.71608185768127,2.74504947662354,2.77628231048584,2.80787038803101,2.83981800079346,2.87212920188904,2.90480780601501,2.93794012069702,2.9714503288269,3.00534272193909,3.03962182998657,3.07429170608521,3.08921837806702,3.10421705245972,3.11928868293762,3.13443350791931,3.14965200424194,3.17061185836792,3.16870069503784,3.17443776130676,3.21488857269287,3.24605417251587,3.27554607391357,3.29138422012329,3.31195569038391,3.33265566825867,3.35348510742188,3.37148022651672,3.38969135284424,3.40812134742737
LUX,Luxembourg,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.43264675140381,1.46231186389923,1.492591381073,1.52349770069122,1.55504405498505,1.58724367618561,1.61751055717468,1.64835453033447,1.6797868013382,1.71116244792938,1.73569929599762,1.76599407196045,1.79681754112244,1.82817900180817,1.86008787155151,1.89255368709564,1.92493796348572,1.95787620544434,1.99137830734253,2.02545356750488,2.06011176109314,2.14653730392456,2.23658847808838,2.33041763305664,2.42818307876587,2.5300498008728,2.54751300811768,2.56342434883118,2.57532358169556,2.58727788925171,2.59928798675537,2.61186456680298,2.62450218200684,2.63720083236694,2.64996123313904,2.66278314590454,2.67501664161682,2.68730664253235,2.69965291023254,2.71205592155457,2.72451615333557,2.73962235450745,2.75481200218201,2.77008628845215,2.78544497489929,2.80088877677918,2.81456899642944,2.82831573486328,2.84212970733643,2.85601091384888,2.86996030807495,2.89407515525818,2.91839241981506,2.94291424751282,2.96764206886292,2.99257755279541,3.03037667274475,3.06865334510803,3.10741329193115,3.14666295051575,3.18640828132629,3.1901969909668,3.21684408187866,3.2552981376648,3.30008888244629,3.1152720451355,3.15546822547913,3.19689297676086,3.23959302902222,3.28361773490906,3.32901906967163,3.37585067749023,3.42416930198669,3.47403478622437
LVA,Latvia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44881153106689,2.51569700241089,2.57640218734741,2.62357139587402,2.67160415649414,2.72051620483398,2.74205899238586,2.76377201080322,2.78565740585327,2.80771565437317,2.82994890213013,2.8562593460083,2.88281440734863,2.90961670875549,2.93666768074036,2.96397042274475,2.97694563865662,2.98997783660889,3.00306701660156,3.01621341705322,3.02941751480103,3.03802037239075,3.05356788635254,3.072678565979,3.08140444755554,3.08315277099609,3.09366273880005,3.11567378044128,3.13784122467041,3.15032386779785,3.16514873504639,3.18013668060303,3.19528985023499,3.21061062812805
MAC,"China, Macao SAR",hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,1.6243007183075,1.64939820766449,1.6748833656311,1.7007622718811,1.72261941432953,1.74264323711395,1.75943517684937,1.77638900279999,1.7935061454773,1.81078815460205,1.8282368183136,1.84264087677002,1.85715854167938,1.87179052829742,1.88653779029846,1.90140128135681,1.91701984405518,1.9327666759491,1.94864284992218,1.96464943885803,1.98078763484955,1.99816417694092,2.01569318771362,2.03337597846985,2.05121397972107,2.06920838356018,2.09557461738586,2.12227654457092,2.14931893348694,2.17670583724976,2.2044415473938,2.23168230056763,2.25925946235657,2.28717756271362,2.31544065475464,2.34405303001404,2.38987183570862,2.43658638000488,2.48421430587769,2.53277277946472,2.57497334480286,2.60271430015564,2.6253035068512,2.64808869361877,2.67107176780701,2.69425439834595,2.71763801574707,2.75988793373108,2.80390000343323,2.84976553916931,2.89758253097534,2.94745469093323,2.99949288368225,3.05381512641907
MAR,Morocco,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.03222632408142,1.03394341468811,1.03566324710846,1.03738594055176,1.03911149501801,1.04084002971649,1.04188394546509,1.04292893409729,1.0439749956131,1.04502213001251,1.04607033729553,1.04996526241303,1.05387485027313,1.05779886245728,1.06173753738403,1.06569075584412,1.06830418109894,1.07092392444611,1.07355010509491,1.07618272304535,1.07882177829742,1.0873898267746,1.0960259437561,1.1047306060791,1.11350452899933,1.12234795093536,1.131671667099,1.14107275009155,1.15055203437805,1.16010999679565,1.1697473526001,1.18390417098999,1.19823229312897,1.21273386478424,1.22741091251373,1.24226558208466,1.25881636142731,1.27558779716492,1.29258251190186,1.30980384349823,1.32725441455841,1.34702610969543,1.36709237098694,1.38745748996735,1.40812599658966,1.42910242080688,1.45208430290222,1.47543573379517,1.49916255474091,1.52327108383179,1.54776728153229,1.56978118419647,1.59210824966431,1.61475276947021,1.63771951198578,1.66101276874542,1.68110632896423,1.70144295692444,1.71884727478027,1.73449659347534,1.75028824806213,1.76998937129974,1.78991222381592,1.81005918979645,1.83043313026428,1.85103631019592,1.87187135219574,1.89294099807739,1.91424775123596,1.93579435348511,1.95758354663849,1.98165833950043,2.00658464431763,2.03239965438843
MDA,Republic of Moldova,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57550716400147,2.59578633308411,2.61622500419617,2.63682460784912,2.65758657455444,2.67851209640503,2.69485664367676,2.71130084991455,2.72784543037415,2.7444908618927,2.76123809814453,2.77845358848572,2.79577612876892,2.81320691108704,2.83074617385864,2.84839510917664,2.89081907272339,2.93387484550476,2.97757148742676,3.02191948890686,3.06692790985107,3.08049821853638,3.10781860351563,3.09412813186646,3.10781860351563,3.10781860351563,3.11304998397827,3.11829018592834,3.12353920936584,3.11960172653198,3.12748169898987,3.13142919540405,3.13340497016907,3.18467235565186
MDG,Madagascar,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,1.22185003757477,1.22187173366547,1.22189331054688,1.22191488742828,1.22193658351898,1.22195816040039,1.2219797372818,1.2220014333725,1.22202301025391,1.22204458713532,1.22206628322601,1.22427499294281,1.22648775577545,1.22870457172394,1.23092532157898,1.23315012454987,1.2353789806366,1.23761177062988,1.23984861373901,1.24208962917328,1.2443345785141,1.25546884536743,1.26670277118683,1.27803719043732,1.28947305679321,1.30101120471954,1.31265270709991,1.32439827919006,1.3362489938736,1.34820568561554,1.3602694272995,1.37715709209442,1.39425456523895,1.41156423091888,1.42908883094788,1.44683110713959,1.46479344367981,1.48297894001007,1.50139009952545,1.52002990245819,1.53890109062195,1.54889059066772,1.55894494056702,1.56906449794769,1.57924973964691,1.58950114250183,1.59981906414032,1.61020398139954,1.62065637111664,1.63117647171021,1.64176499843597,1.65068447589874,1.65965235233307,1.66866898536682,1.67773473262787,1.68684959411621,1.69601392745972,1.70522820949554,1.71317684650421,1.7201874256134,1.72722673416138,1.70153772830963,1.71304893493652,1.72287845611572
MDV,Maldives,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,1.71608603000641,1.72235870361328,1.72865438461304,1.73497295379639,1.7413147687912,1.74767971038818,1.75655174255371,1.7654687166214,1.77443099021912,1.78343880176544,1.79249227046967,1.79881143569946,1.80515289306641,1.81151676177979,1.8179030418396,1.82431173324585,1.80201578140259,1.77999234199524,1.7582380771637,1.73674964904785,1.71552383899689,1.69362926483154,1.66998386383057,1.64666879177094,1.62367904186249,1.6010103225708,1.58128523826599,1.56180322170258,1.54256117343903,1.52355623245239,1.50478541851044,1.50574457645416,1.50670421123505,1.50766456127167,1.50862550735474,1.50958704948425,1.56340634822845,1.61914443969727,1.6768696308136,1.72984063625336,1.77612340450287,1.82051992416382,1.86602604389191,1.91266965866089,1.96047925949097,2.0094838142395,2.05971360206604,2.11119866371155,2.20879173278809,2.31857919692993,2.4425106048584,2.57540678977966,2.68157649040222,2.80042004585266
MEX,Mexico,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.53093492984772,1.53150415420532,1.5320737361908,1.53264331817627,1.53321325778961,1.53378331661224,1.54237365722656,1.55101203918457,1.55969893932343,1.56843435764313,1.57721865177155,1.59282803535461,1.60859179496765,1.62451148033142,1.64058887958527,1.65682518482208,1.6732223033905,1.68978178501129,1.70650506019592,1.71987664699554,1.73269045352936,1.75052082538605,1.76853466033936,1.78673386573792,1.80512034893036,1.82369601726532,1.84246277809143,1.8614227771759,1.88057780265808,1.89993000030518,1.91948139667511,1.94414365291595,1.969123005867,1.99442315101624,2.02004837989807,2.04600286483765,2.07229089736938,2.09891653060913,2.12588429450989,2.15319871902466,2.18086385726929,2.20346689224243,2.22630405426025,2.24937796592712,2.27269101142883,2.29624581336975,2.32004451751709,2.3440899848938,2.36838483810425,2.39293122291565,2.41773200035095,2.43708729743958,2.45659756660461,2.47626376152039,2.49608755111694,2.51607012748718,2.53621244430542,2.55651617050171,2.57141518592834,2.58525681495667,2.59917283058167,2.61836075782776,2.63769030570984,2.6571626663208,2.67677879333496,2.69653964042664,2.71644639968872,2.73650026321411,2.75670194625855,2.7770528793335,2.79755401611328,2.81556797027588,2.83388257026672,2.85250401496887
MLI,Mali,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,1.01748526096344,1.01796305179596,1.01844096183777,1.01891911029816,1.01939749717712,1.01987612247467,1.02123212814331,1.02259004116058,1.0239497423172,1.02531123161316,1.02667450904846,1.02760183811188,1.02852988243103,1.0294588804245,1.03038859367371,1.03131926059723,1.03534948825836,1.039395570755,1.04345738887787,1.04753506183624,1.05162870883942,1.05632972717285,1.06105160713196,1.0657947063446,1.0705589056015,1.07534444332123,1.08057260513306,1.08582615852356,1.09110522270203,1.09641003608704,1.10174059867859,1.10633063316345,1.11093986034393,1.11556828022003,1.12021601200104,1.12488305568695,1.12878131866455,1.13269305229187,1.1366183757782,1.14055728912354,1.14450979232788,1.14905476570129,1.15361785888672,1.15819895267487,1.16279828548431,1.16741585731506,1.17825269699097,1.18919003009796,1.20022904872894,1.21137046813965,1.22261524200439,1.23921501636505,1.25604009628296,1.27309358119965,1.29037868976593,1.30789840221405,1.32565605640411,1.34365475177765,1.36189782619476,1.38038861751556,1.39913046360016,1.42455685138702,1.45184659957886,1.48116552829742
MLT,Malta,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,1.56199991703033,1.57461249828339,1.59639275074005,1.61847412586212,1.64086091518402,1.66355752944946,1.686567902565,1.71328008174896,1.73472225666046,1.75643265247345,1.7784149646759,1.80067229270935,1.82798039913178,1.8557026386261,1.88384544849396,1.91241490840912,1.9414176940918,1.96451890468597,1.98789501190186,2.01154923439026,2.03548502922058,2.05970549583435,2.08190226554871,2.10433840751648,2.12701630592346,2.14993858337402,2.17310786247253,2.21252107620239,2.2526490688324,2.2935049533844,2.33510160446167,2.3774528503418,2.41450691223145,2.45213866233826,2.49035692214966,2.52917075157166,2.56577396392822,2.58950662612915,2.61345911026001,2.63763308525085,2.6620306968689,2.68665385246277,2.70758318901062,2.72867560386658,2.74993228912354,2.77135443687439,2.79294371604919,2.8172721862793,2.84181261062622,2.8665668964386,2.89153647422791,2.91672372817993,2.93307518959045,2.94951844215393,2.96605372428894,2.9826819896698,2.99940323829651,3.03227758407593,3.10122346878052,3.15020155906677,3.1717369556427,3.18907117843628,3.20650005340576,3.26714205741882,3.32893085479736,3.37115406990051,3.41391253471375,3.43715000152588,3.4607367515564,3.48467993736267
MMR,Myanmar,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,1.15889418125153,1.15760338306427,1.15631401538849,1.15502619743347,1.15640985965729,1.15779519081116,1.15918231010437,1.16057097911835,1.16196131706238,1.1619610786438,1.16196084022522,1.16196048259735,1.16196024417877,1.16196000576019,1.17948234081268,1.19726896286011,1.21532380580902,1.23365092277527,1.25225436687469,1.27206432819366,1.29218769073486,1.31262934207916,1.3333945274353,1.35448813438416,1.36052179336548,1.36658251285553,1.37267017364502,1.37878489494324,1.38492691516876,1.39533627033234,1.40582382678986,1.41639029979706,1.4270361661911,1.43776202201843,1.4530200958252,1.46844029426575,1.48402392864227,1.49977314472198,1.51568937301636,1.53401160240173,1.55255532264709,1.5713232755661,1.59031808376312,1.60954236984253,1.63307785987854,1.65695738792419,1.68118607997894,1.70576906204224,1.72537803649902,1.73815476894379,1.75102591514587,1.76399254798889,1.77705514431,1.79021441936493,1.80347120761871,1.8168261051178,1.83027982711792,1.8438333272934,1.85748708248138,1.88372933864594,1.91111409664154,1.9397029876709
MNG,Mongolia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,1.45056343078613,1.53488457202911,1.62410724163055,1.71620678901672,1.79087555408478,1.86879312992096,1.90525686740875,1.94243204593658,1.98033261299133,2.01897263526917,2.0583667755127,2.09601783752441,2.13435745239258,2.17339873313904,2.21315383911133,2.25363636016846,2.29746556282043,2.3421471118927,2.38769769668579,2.43413400650024,2.48147368431091,2.48725366592407,2.49304699897766,2.49885392189026,2.50467419624329,2.5105082988739,2.53017687797546,2.54999971389771,2.56670713424683,2.58022856712341,2.59382128715515,2.60908365249634,2.62443590164185,2.63987851142883,2.65541195869446,2.67103672027588,2.69511675834656,2.71941375732422,2.74392986297607,2.76866698265076,2.79362726211548,2.81266522407532,2.83183288574219,2.85113143920898,2.87056159973145,2.89012384414673,2.90981936454773,2.92964935302734,2.94961452484131,2.81514573097229,2.68680739402771,2.71055436134338,2.73486876487732,2.75976753234863
