cik,name,country,fy,form,total_words,ai_core,ai_applied,ai_total,ai_bare_diag,risk_section_found,ai_in_risk,ai_nonrisk,exposure_nonrisk_per10k,exposure_total_per10k
1745431,StoneCo Ltd.,Brazil,2020,20-F,172478,4,3,7,11,0,0,7,0.4058,0.4058
1745431,StoneCo Ltd.,Brazil,2021,20-F,189875,4,8,12,10,0,0,12,0.632,0.632
1745431,StoneCo Ltd.,Brazil,2022,20-F,192171,6,5,11,7,0,0,11,0.5724,0.5724
1745431,StoneCo Ltd.,Brazil,2023,20-F,183687,11,9,20,10,0,0,20,1.0888,1.0888
1745431,StoneCo Ltd.,Brazil,2024,20-F,171527,14,9,23,10,0,0,23,1.3409,1.3409
1745431,StoneCo Ltd.,Brazil,2025,20-F,175180,16,11,27,18,0,0,27,1.5413,1.5413
1762506,"Vista Energy, S.A.B. de C.V.",Mexico,2019,20-F,202442,0,0,0,0,1,0,0,0.0,0.0
1762506,"Vista Energy, S.A.B. de C.V.",Mexico,2020,20-F,222564,0,0,0,0,0,0,0,0.0,0.0
1762506,"Vista Energy, S.A.B. de C.V.",Mexico,2021,20-F,197368,1,0,1,0,0,0,1,0.0507,0.0507
1762506,"Vista Energy, S.A.B. de C.V.",Mexico,2022,20-F,203046,2,0,2,0,0,0,2,0.0985,0.0985
1762506,"Vista Energy, S.A.B. de C.V.",Mexico,2023,20-F,192100,2,0,2,0,0,0,2,0.1041,0.1041
1762506,"Vista Energy, S.A.B. de C.V.",Mexico,2024,20-F,192096,0,1,1,1,0,0,1,0.0521,0.0521
1762506,"Vista Energy, S.A.B. de C.V.",Mexico,2025,20-F,209933,0,1,1,2,0,0,1,0.0476,0.0476
1769484,Bioceres Crop Solutions Corp.,Argentina,2019,20-F,134782,0,0,0,0,1,0,0,0.0,0.0
1769484,Bioceres Crop Solutions Corp.,Argentina,2020,20-F,124012,0,0,0,0,1,0,0,0.0,0.0
1769484,Bioceres Crop Solutions Corp.,Argentina,2021,20-F,136077,1,0,1,1,0,0,1,0.0735,0.0735
1769484,Bioceres Crop Solutions Corp.,Argentina,2022,20-F,146571,0,0,0,0,0,0,0,0.0,0.0
1769484,Bioceres Crop Solutions Corp.,Argentina,2023,20-F,127068,0,0,0,0,0,0,0,0.0,0.0
1769484,Bioceres Crop Solutions Corp.,Argentina,2024,20-F,118525,1,0,1,0,0,0,1,0.0844,0.0844
1769484,Bioceres Crop Solutions Corp.,Argentina,2025,20-F,123276,1,0,1,1,0,0,1,0.0811,0.0811
1771007,Afya Ltd,Brazil,2019,20-F,129129,0,0,0,0,1,0,0,0.0,0.0
1771007,Afya Ltd,Brazil,2020,20-F,141699,0,0,0,0,0,0,0,0.0,0.0
1771007,Afya Ltd,Brazil,2021,20-F,159423,0,0,0,0,0,0,0,0.0,0.0
1771007,Afya Ltd,Brazil,2022,20-F,161963,0,0,0,0,0,0,0,0.0,0.0
1771007,Afya Ltd,Brazil,2023,20-F,155287,0,0,0,0,0,0,0,0.0,0.0
1771007,Afya Ltd,Brazil,2024,20-F,150924,3,4,7,10,0,0,7,0.4638,0.4638
1771007,Afya Ltd,Brazil,2025,20-F,148753,11,6,17,12,1,6,11,0.7395,1.1428
1776967,Natura &Co Holding S.A.,Brazil,2019,20-F,164293,0,0,0,0,0,0,0,0.0,0.0
1776967,Natura &Co Holding S.A.,Brazil,2020,20-F,188223,0,0,0,0,0,0,0,0.0,0.0
1776967,Natura &Co Holding S.A.,Brazil,2021,20-F,204244,0,0,0,0,1,0,0,0.0,0.0
1776967,Natura &Co Holding S.A.,Brazil,2022,20-F,194227,0,0,0,0,0,0,0,0.0,0.0
1776967,Natura &Co Holding S.A.,Brazil,2023,20-F,175672,2,2,4,7,0,0,4,0.2277,0.2277
1787425,XP Inc.,Brazil,2019,20-F,147592,5,2,7,0,1,0,7,0.4743,0.4743
1787425,XP Inc.,Brazil,2020,20-F,170364,5,2,7,0,0,0,7,0.4109,0.4109
1787425,XP Inc.,Brazil,2021,20-F,176309,5,2,7,0,0,0,7,0.397,0.397
1787425,XP Inc.,Brazil,2022,20-F,188420,5,2,7,0,0,0,7,0.3715,0.3715
1787425,XP Inc.,Brazil,2023,20-F,178393,5,2,7,0,0,0,7,0.3924,0.3924
1787425,XP Inc.,Brazil,2024,20-F,176131,7,2,9,3,0,0,9,0.511,0.511
1787425,XP Inc.,Brazil,2025,20-F,175689,7,2,9,3,0,0,9,0.5123,0.5123
1788257,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V",Mexico,2019,20-F,60277,0,0,0,0,0,0,0,0.0,0.0
1788257,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V",Mexico,2021,20-F,77299,0,0,0,0,0,0,0,0.0,0.0
1788257,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V",Mexico,2022,20-F,85123,0,0,0,0,0,0,0,0.0,0.0
1788257,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V",Mexico,2023,20-F,91243,0,0,0,0,0,0,0,0.0,0.0
1788257,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V",Mexico,2024,20-F,99974,0,0,0,1,1,0,0,0.0,0.0
1788257,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V",Mexico,2025,20-F,96658,2,0,2,1,0,0,2,0.2069,0.2069
1792829,Vasta Platform Ltd,Brazil,2020,20-F,189516,2,0,2,0,1,0,2,0.1055,0.1055
1792829,Vasta Platform Ltd,Brazil,2021,20-F,140712,2,0,2,0,0,0,2,0.1421,0.1421
1792829,Vasta Platform Ltd,Brazil,2022,20-F,141144,2,0,2,0,0,0,2,0.1417,0.1417
1792829,Vasta Platform Ltd,Brazil,2023,20-F,133325,3,0,3,1,0,0,3,0.225,0.225
1792829,Vasta Platform Ltd,Brazil,2024,20-F,126905,3,0,3,1,0,0,3,0.2364,0.2364
1793663,VTEX,Brazil,2021,20-F,126881,1,2,3,0,0,0,3,0.2364,0.2364
1793663,VTEX,Brazil,2022,20-F,128471,1,2,3,0,1,1,2,0.1557,0.2335
1793663,VTEX,Brazil,2023,20-F,127416,1,3,4,1,0,0,4,0.3139,0.3139
1793663,VTEX,Brazil,2024,20-F,124010,3,10,13,10,0,0,13,1.0483,1.0483
1793663,VTEX,Brazil,2025,20-F,111002,1,12,13,29,0,0,13,1.1712,1.1712
1799207,AUNA S.A.,Peru,2024,20-F,157848,1,0,1,1,1,1,0,0.0,0.0634
1799207,AUNA S.A.,Peru,2025,20-F,183142,1,0,1,1,1,1,0,0.0,0.0546
1805012,Vitru Ltd,Brazil,2020,20-F,138822,6,0,6,1,0,0,6,0.4322,0.4322
1805012,Vitru Ltd,Brazil,2021,20-F,150331,5,0,5,1,0,0,5,0.3326,0.3326
1805012,Vitru Ltd,Brazil,2022,20-F,150970,1,0,1,1,0,0,1,0.0662,0.0662
1805012,Vitru Ltd,Brazil,2023,20-F,152213,2,0,2,1,0,0,2,0.1314,0.1314
1819615,Clever Leaves Holdings Inc.,Colombia,2020,10-K,91447,0,0,0,0,1,0,0,0.0,0.0
1819615,Clever Leaves Holdings Inc.,Colombia,2021,10-K,97395,0,0,0,0,1,0,0,0.0,0.0
1819615,Clever Leaves Holdings Inc.,Colombia,2022,10-K,74107,0,0,0,0,1,0,0,0.0,0.0
1819615,Clever Leaves Holdings Inc.,Colombia,2023,10-K,58227,0,0,0,0,1,0,0,0.0,0.0
1825570,Patria Investments Ltd,Brazil,2020,20-F,123691,0,0,0,0,1,0,0,0.0,0.0
1825570,Patria Investments Ltd,Brazil,2021,20-F,149738,0,0,0,0,1,0,0,0.0,0.0
1825570,Patria Investments Ltd,Brazil,2022,20-F,166158,0,0,0,0,0,0,0,0.0,0.0
1825570,Patria Investments Ltd,Brazil,2023,20-F,171887,0,0,0,0,0,0,0,0.0,0.0
1825570,Patria Investments Ltd,Brazil,2024,20-F,182293,1,0,1,1,0,0,1,0.0549,0.0549
1825570,Patria Investments Ltd,Brazil,2025,20-F,155781,2,0,2,3,0,0,2,0.1284,0.1284
1826168,TIM S.A.,Brazil,2020,20-F,139515,2,1,3,1,1,0,3,0.215,0.215
1826168,TIM S.A.,Brazil,2021,20-F,155236,5,1,6,1,0,0,6,0.3865,0.3865
1826168,TIM S.A.,Brazil,2022,20-F,162403,9,1,10,1,0,0,10,0.6158,0.6158
1826168,TIM S.A.,Brazil,2023,20-F,169276,8,2,10,10,0,0,10,0.5908,0.5908
1826168,TIM S.A.,Brazil,2024,20-F,165104,9,4,13,25,0,0,13,0.7874,0.7874
1826168,TIM S.A.,Brazil,2025,20-F,159089,15,6,21,28,0,0,21,1.32,1.32
1826286,Vinci Compass Investments Ltd.,Brazil,2020,20-F,130314,0,0,0,0,0,0,0,0.0,0.0
1826286,Vinci Compass Investments Ltd.,Brazil,2021,20-F,127978,2,0,2,1,0,0,2,0.1563,0.1563
1826286,Vinci Compass Investments Ltd.,Brazil,2022,20-F,141920,3,0,3,1,0,0,3,0.2114,0.2114
1826286,Vinci Compass Investments Ltd.,Brazil,2023,20-F,150842,3,0,3,1,0,0,3,0.1989,0.1989
1826286,Vinci Compass Investments Ltd.,Brazil,2024,20-F,177512,4,0,4,2,0,0,4,0.2253,0.2253
1826286,Vinci Compass Investments Ltd.,Brazil,2025,20-F,188039,6,3,9,10,0,0,9,0.4786,0.4786
1834048,Sendas Distributor S.A.,Brazil,2020,20-F,122718,0,0,0,0,0,0,0,0.0,0.0
1834048,Sendas Distributor S.A.,Brazil,2021,20-F,133174,0,0,0,0,0,0,0,0.0,0.0
1834048,Sendas Distributor S.A.,Brazil,2022,20-F,136208,0,0,0,0,0,0,0,0.0,0.0
1834048,Sendas Distributor S.A.,Brazil,2023,20-F,128712,0,0,0,0,0,0,0,0.0,0.0
1834048,Sendas Distributor S.A.,Brazil,2024,20-F,134615,0,0,0,0,0,0,0,0.0,0.0
1836934,Zenvia Inc.,Brazil,2021,20-F,112543,2,19,21,0,0,0,21,1.866,1.866
1836934,Zenvia Inc.,Brazil,2022,20-F,120196,7,15,22,4,0,0,22,1.8303,1.8303
1836934,Zenvia Inc.,Brazil,2023,20-F,118928,27,16,43,0,0,0,43,3.6156,3.6156
1836934,Zenvia Inc.,Brazil,2024,20-F,119719,28,18,46,6,0,0,46,3.8423,3.8423
1846832,dLocal Ltd,Uruguay,2021,20-F,118607,2,0,2,0,0,0,2,0.1686,0.1686
1846832,dLocal Ltd,Uruguay,2022,20-F,126366,3,0,3,0,0,0,3,0.2374,0.2374
1846832,dLocal Ltd,Uruguay,2023,20-F,121944,3,0,3,0,0,0,3,0.246,0.246
1846832,dLocal Ltd,Uruguay,2024,20-F,122140,15,6,21,38,0,0,21,1.7193,1.7193
1846832,dLocal Ltd,Uruguay,2025,20-F,130711,32,12,44,57,0,0,44,3.3662,3.3662
1863362,Sofgen Pharma S.A.,Colombia,2021,20-F,121193,0,0,0,0,0,0,0,0.0,0.0
1863362,Sofgen Pharma S.A.,Colombia,2022,20-F,130917,0,0,0,6,0,0,0,0.0,0.0
1863362,Sofgen Pharma S.A.,Colombia,2023,20-F,162576,0,0,0,7,0,0,0,0.0,0.0
1863362,Sofgen Pharma S.A.,Colombia,2024,20-F,151477,0,0,0,4,0,0,0,0.0,0.0
1864163,"Inter & Co, Inc.",Brazil,2021,20-F,181496,9,1,10,0,0,0,10,0.551,0.551
1864163,"Inter & Co, Inc.",Brazil,2022,20-F,157381,11,0,11,1,0,0,11,0.6989,0.6989
1864163,"Inter & Co, Inc.",Brazil,2023,20-F,153056,11,0,11,1,0,0,11,0.7187,0.7187
1864163,"Inter & Co, Inc.",Brazil,2024,20-F,150476,13,0,13,2,0,0,13,0.8639,0.8639
1864163,"Inter & Co, Inc.",Brazil,2025,20-F,151289,28,9,37,25,0,0,37,2.4457,2.4457
1867325,Getnet Adquirencia E Servicos Para Meios De Pagamento S.A. - Instituicao De Pagamento,Brazil,2021,20-F,132732,2,0,2,0,0,0,2,0.1507,0.1507
1868995,CI&T Inc,Brazil,2021,20-F,108260,4,0,4,6,1,0,4,0.3695,0.3695
1868995,CI&T Inc,Brazil,2022,20-F,117710,5,0,5,6,0,0,5,0.4248,0.4248
1868995,CI&T Inc,Brazil,2023,20-F,109592,13,14,27,31,0,0,27,2.4637,2.4637
1868995,CI&T Inc,Brazil,2024,20-F,105021,23,16,39,59,0,0,39,3.7135,3.7135
1868995,CI&T Inc,Brazil,2025,20-F,101794,32,39,71,105,0,0,71,6.9749,6.9749
1896049,"Semantix, Inc.",Brazil,2022,20-F,144055,40,6,46,79,0,0,46,3.1932,3.1932
1937441,Ambipar Emergency Response,Brazil,2022,20-F,157455,1,0,1,0,0,0,1,0.0635,0.0635
1937441,Ambipar Emergency Response,Brazil,2023,20-F,144624,2,0,2,0,0,0,2,0.1383,0.1383
1937441,Ambipar Emergency Response,Brazil,2024,20-F,143727,14,1,15,21,0,0,15,1.0436,1.0436
1945711,Lavoro Ltd,Brazil,2023,20-F,163087,0,1,1,0,0,0,1,0.0613,0.0613
1945711,Lavoro Ltd,Brazil,2024,20-F,162717,1,1,2,0,0,0,2,0.1229,0.1229
1945711,Lavoro Ltd,Brazil,2025,20-F,154659,1,0,1,0,0,0,1,0.0647,0.0647
1965143,Nvni Group Ltd,Brazil,2023,20-F,126838,5,0,5,2,1,1,4,0.3154,0.3942
1965143,Nvni Group Ltd,Brazil,2024,20-F,127550,5,0,5,2,1,1,4,0.3136,0.392
1965143,Nvni Group Ltd,Brazil,2025,20-F,120959,13,7,20,29,1,1,19,1.5708,1.6535
1969373,"Vesta Real Estate Corporation, S.A.B. de C.V.",Mexico,2023,20-F,122455,0,0,0,0,0,0,0,0.0,0.0
1969373,"Vesta Real Estate Corporation, S.A.B. de C.V.",Mexico,2024,20-F,123997,0,0,0,0,0,0,0,0.0,0.0
1969373,"Vesta Real Estate Corporation, S.A.B. de C.V.",Mexico,2025,20-F,123730,0,0,0,0,0,0,0,0.0,0.0
1978954,BBB FOODS INC,Mexico,2023,20-F,101873,0,0,0,0,1,0,0,0.0,0.0
1978954,BBB FOODS INC,Mexico,2024,20-F,96977,0,1,1,2,1,0,1,0.1031,0.1031
1978954,BBB FOODS INC,Mexico,2025,20-F,92506,0,1,1,2,1,0,1,0.1081,0.1081
