cik,name,country,fy,revenue,revenue_concept,cogs,cogs_concept,ppe_net,ppe_net_concept,assets,assets_concept,intangibles,intangibles_concept,goodwill,goodwill_concept,rnd,rnd_concept,liabilities,liabilities_concept,units
1659939,Enel Chile S.A.,Chile,2018,2410360459000,ifrs-full:Revenue,,,5290992961000,ifrs-full:PropertyPlantAndEquipment,7488020164000,ifrs-full:Assets,115372393000,ifrs-full:IntangibleAssetsOtherThanGoodwill,915044725000,ifrs-full:Goodwill,,,3813856383000,ifrs-full:Liabilities,CLP
1659939,Enel Chile S.A.,Chile,2019,2624576323000,ifrs-full:Revenue,,,5304476114000,ifrs-full:PropertyPlantAndEquipment,7857988164000,ifrs-full:Assets,132278593000,ifrs-full:IntangibleAssetsOtherThanGoodwill,917352974000,ifrs-full:Goodwill,,,4110704512000,ifrs-full:Liabilities,CLP
1659939,Enel Chile S.A.,Chile,2020,2548384317000,ifrs-full:Revenue,,,5033496472000,ifrs-full:PropertyPlantAndEquipment,7904471584000,ifrs-full:Assets,165114521000,ifrs-full:IntangibleAssetsOtherThanGoodwill,915705369000,ifrs-full:Goodwill,,,4310197085000,ifrs-full:Liabilities,CLP
1659939,Enel Chile S.A.,Chile,2021,2829682404000,ifrs-full:Revenue,,,6110688761000,ifrs-full:PropertyPlantAndEquipment,9500323596000,ifrs-full:Assets,191221555000,ifrs-full:IntangibleAssetsOtherThanGoodwill,921078198000,ifrs-full:Goodwill,,,6153830698000,ifrs-full:Liabilities,CLP
1659939,Enel Chile S.A.,Chile,2022,4379000090000,ifrs-full:Revenue,,,6572353994000,ifrs-full:PropertyPlantAndEquipment,11865579732000,ifrs-full:Assets,191441263000,ifrs-full:IntangibleAssetsOtherThanGoodwill,883613429000,ifrs-full:Goodwill,,,7476640429000,ifrs-full:Liabilities,CLP
1659939,Enel Chile S.A.,Chile,2023,4262591097000,ifrs-full:Revenue,,,6850184820000,ifrs-full:PropertyPlantAndEquipment,11833721036000,ifrs-full:Assets,195009500000,ifrs-full:IntangibleAssetsOtherThanGoodwill,884464658000,ifrs-full:Goodwill,,,7072834764000,ifrs-full:Liabilities,CLP
1659939,Enel Chile S.A.,Chile,2024,3904732890000,ifrs-full:Revenue,,,7552861067000,ifrs-full:PropertyPlantAndEquipment,12719897584000,ifrs-full:Assets,293348456000,ifrs-full:IntangibleAssetsOtherThanGoodwill,889242912000,ifrs-full:Goodwill,,,7393518069000,ifrs-full:Liabilities,CLP
1691493,Nu Holdings Ltd.,Brazil,2019,612109000,ifrs-full:Revenue,,,,,,,,,,,,,,,USD
1691493,Nu Holdings Ltd.,Brazil,2020,737133000,ifrs-full:Revenue,,,9850000,ifrs-full:PropertyPlantAndEquipment,10154250000,ifrs-full:Assets,12372000,ifrs-full:IntangibleAssetsOtherThanGoodwill,831000,ifrs-full:Goodwill,,,9716139000,ifrs-full:Liabilities,USD
1691493,Nu Holdings Ltd.,Brazil,2021,1698023000,ifrs-full:Revenue,,,14109000,ifrs-full:PropertyPlantAndEquipment,19858681000,ifrs-full:Assets,72337000,ifrs-full:IntangibleAssetsOtherThanGoodwill,401872000,ifrs-full:Goodwill,,,15416140000,ifrs-full:Liabilities,USD
1691493,Nu Holdings Ltd.,Brazil,2022,4792231000,ifrs-full:Revenue,,,27482000,ifrs-full:PropertyPlantAndEquipment,29934872000,ifrs-full:Assets,182164000,ifrs-full:IntangibleAssetsOtherThanGoodwill,397397000,ifrs-full:Goodwill,,,25044089000,ifrs-full:Liabilities,USD
1691493,Nu Holdings Ltd.,Brazil,2023,8028976000,ifrs-full:Revenue,,,39294000,ifrs-full:PropertyPlantAndEquipment,43345195000,ifrs-full:Assets,295881000,ifrs-full:IntangibleAssetsOtherThanGoodwill,397538000,ifrs-full:Goodwill,,,36938810000,ifrs-full:Liabilities,USD
1691493,Nu Holdings Ltd.,Brazil,2024,11517075000,ifrs-full:Revenue,,,25879000,ifrs-full:PropertyPlantAndEquipment,49931214000,ifrs-full:Assets,347616000,ifrs-full:IntangibleAssetsOtherThanGoodwill,414287000,ifrs-full:Goodwill,,,42284138000,ifrs-full:Liabilities,USD
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2016,,,,,5692000000,ifrs-full:PropertyPlantAndEquipment,1350937000000,ifrs-full:Assets,4038000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,1734000000,ifrs-full:Goodwill,,,1245710000000,ifrs-full:Liabilities,MXN
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2017,,,,,6498000000,ifrs-full:PropertyPlantAndEquipment,1329191000000,ifrs-full:Assets,5226000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,1734000000,ifrs-full:Goodwill,,,1213781000000,ifrs-full:Liabilities,MXN
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2018,,,,,8714000000,ifrs-full:PropertyPlantAndEquipment,1408724000000,ifrs-full:Assets,6310000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,1734000000,ifrs-full:Goodwill,,,1285437000000,ifrs-full:Liabilities,MXN
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2019,,,,,10542000000,ifrs-full:PropertyPlantAndEquipment,1467548000000,ifrs-full:Assets,7098000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,1734000000,ifrs-full:Goodwill,,,1332750000000,ifrs-full:Liabilities,MXN
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2020,,,,,12206000000,ifrs-full:PropertyPlantAndEquipment,1837914000000,ifrs-full:Assets,6873000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,1734000000,ifrs-full:Goodwill,,,1684080000000,ifrs-full:Liabilities,MXN
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2021,,,,,12620000000,ifrs-full:PropertyPlantAndEquipment,1678213000000,ifrs-full:Assets,7677000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,1734000000,ifrs-full:Goodwill,,,1514625000000,ifrs-full:Liabilities,MXN
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2022,,,,,13707000000,ifrs-full:PropertyPlantAndEquipment,1813421000000,ifrs-full:Assets,8947000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,1734000000,ifrs-full:Goodwill,,,1649967000000,ifrs-full:Liabilities,MXN
1703141,"Despegar.com, Corp.",Argentina,2016,,,126675000,us-gaap:CostOfRevenue,13717000,us-gaap:PropertyPlantAndEquipmentNet,353710000,us-gaap:Assets,31412000,us-gaap:IntangibleAssetsNetExcludingGoodwill,38894000,us-gaap:Goodwill,63251000,us-gaap:ResearchAndDevelopmentExpense,435973000,us-gaap:Liabilities,USD
1703141,"Despegar.com, Corp.",Argentina,2017,,,142479000,us-gaap:CostOfRevenue,16171000,us-gaap:PropertyPlantAndEquipmentNet,738694000,us-gaap:Assets,35424000,us-gaap:IntangibleAssetsNetExcludingGoodwill,38733000,us-gaap:Goodwill,71308000,us-gaap:ResearchAndDevelopmentExpense,520736000,us-gaap:Liabilities,USD
1703141,"Despegar.com, Corp.",Argentina,2018,,,172110000,us-gaap:CostOfRevenue,19716000,us-gaap:PropertyPlantAndEquipmentNet,763947000,us-gaap:Assets,37512000,us-gaap:IntangibleAssetsNetExcludingGoodwill,36207000,us-gaap:Goodwill,71154000,us-gaap:ResearchAndDevelopmentExpense,516373000,us-gaap:Liabilities,USD
1703141,"Despegar.com, Corp.",Argentina,2019,,,179565000,us-gaap:CostOfRevenue,21205000,us-gaap:PropertyPlantAndEquipmentNet,801213000,us-gaap:Assets,49619000,us-gaap:IntangibleAssetsNetExcludingGoodwill,46956000,us-gaap:Goodwill,73375000,us-gaap:ResearchAndDevelopmentExpense,606977000,us-gaap:Liabilities,USD
1703141,"Despegar.com, Corp.",Argentina,2020,131334000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,103825000,us-gaap:CostOfRevenue,22462000,us-gaap:PropertyPlantAndEquipmentNet,840978000,us-gaap:Assets,96495000,us-gaap:IntangibleAssetsNetExcludingGoodwill,123217000,us-gaap:Goodwill,67043000,us-gaap:ResearchAndDevelopmentExpense,606241000,us-gaap:Liabilities,USD
1703141,"Despegar.com, Corp.",Argentina,2021,322843000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,160240000,us-gaap:CostOfRevenue,17285000,us-gaap:PropertyPlantAndEquipmentNet,822121000,us-gaap:Assets,85723000,us-gaap:IntangibleAssetsNetExcludingGoodwill,122426000,us-gaap:Goodwill,74743000,us-gaap:ResearchAndDevelopmentExpense,694989000,us-gaap:Liabilities,USD
1703141,"Despegar.com, Corp.",Argentina,2022,537972000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,182898000,us-gaap:CostOfRevenue,15532000,us-gaap:PropertyPlantAndEquipmentNet,804192000,us-gaap:Assets,91500000,us-gaap:IntangibleAssetsNetExcludingGoodwill,138637000,us-gaap:Goodwill,89992000,us-gaap:ResearchAndDevelopmentExpense,763193000,us-gaap:Liabilities,USD
1703141,"Despegar.com, Corp.",Argentina,2023,706040000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,228938000,us-gaap:CostOfRevenue,16400000,us-gaap:PropertyPlantAndEquipmentNet,898334000,us-gaap:Assets,90421000,us-gaap:IntangibleAssetsNetExcludingGoodwill,150752000,us-gaap:Goodwill,109130000,us-gaap:ResearchAndDevelopmentExpense,842680000,us-gaap:Liabilities,USD
1703141,"Despegar.com, Corp.",Argentina,2024,774061000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,208142000,us-gaap:CostOfRevenue,14190000,us-gaap:PropertyPlantAndEquipmentNet,904787000,us-gaap:Assets,83050000,us-gaap:IntangibleAssetsNetExcludingGoodwill,125832000,us-gaap:Goodwill,107958000,us-gaap:ResearchAndDevelopmentExpense,857151000,us-gaap:Liabilities,USD
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2016,19334389117,ifrs-full:Revenue,15154175473,ifrs-full:CostOfSales,4880927203,ifrs-full:PropertyPlantAndEquipment,8962006445,ifrs-full:Assets,57047422,ifrs-full:IntangibleAssetsOtherThanGoodwill,39347434,ifrs-full:Goodwill,,,7831494868,ifrs-full:Liabilities,ARS
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2017,38209835000,ifrs-full:Revenue,28474285000,ifrs-full:CostOfSales,18310023378,ifrs-full:PropertyPlantAndEquipment,29525708170,ifrs-full:Assets,224682237,ifrs-full:IntangibleAssetsOtherThanGoodwill,16577250,ifrs-full:Goodwill,,,15394769881,ifrs-full:Liabilities,ARS
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2018,51238154000,ifrs-full:Revenue,38393415000,ifrs-full:CostOfSales,33655357000,ifrs-full:PropertyPlantAndEquipment,50558310000,ifrs-full:Assets,336177000,ifrs-full:IntangibleAssetsOtherThanGoodwill,25501000,ifrs-full:Goodwill,,,25094077000,ifrs-full:Liabilities,ARS
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2019,72079294000,ifrs-full:Revenue,52386043000,ifrs-full:CostOfSales,53774641000,ifrs-full:PropertyPlantAndEquipment,75725586000,ifrs-full:Assets,171467000,ifrs-full:IntangibleAssetsOtherThanGoodwill,34717000,ifrs-full:Goodwill,,,35798859000,ifrs-full:Liabilities,ARS
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2020,122382364000,ifrs-full:Revenue,85344521000,ifrs-full:CostOfSales,80839908000,ifrs-full:PropertyPlantAndEquipment,107086884000,ifrs-full:Assets,290311000,ifrs-full:IntangibleAssetsOtherThanGoodwill,52403000,ifrs-full:Goodwill,,,38573540000,ifrs-full:Liabilities,ARS
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2021,446871607000,ifrs-full:Revenue,305630509000,ifrs-full:CostOfSales,158357491000,ifrs-full:PropertyPlantAndEquipment,204242567000,ifrs-full:Assets,563115000,ifrs-full:IntangibleAssetsOtherThanGoodwill,102078000,ifrs-full:Goodwill,,,62997858000,ifrs-full:Liabilities,ARS
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2022,984191542000,ifrs-full:Revenue,718413301000,ifrs-full:CostOfSales,477921441000,ifrs-full:PropertyPlantAndEquipment,631825607000,ifrs-full:Assets,1463250000,ifrs-full:IntangibleAssetsOtherThanGoodwill,317878000,ifrs-full:Goodwill,,,270757053000,ifrs-full:Liabilities,ARS
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2023,919312709000,ifrs-full:Revenue,688685258000,ifrs-full:CostOfSales,1049899221000,ifrs-full:PropertyPlantAndEquipment,1391171816000,ifrs-full:Assets,3452567000,ifrs-full:IntangibleAssetsOtherThanGoodwill,692222000,ifrs-full:Goodwill,,,750464331000,ifrs-full:Liabilities,ARS
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2024,699178686000,ifrs-full:Revenue,512197718000,ifrs-full:CostOfSales,1054198440000,ifrs-full:PropertyPlantAndEquipment,1408332054000,ifrs-full:Assets,2897120000,ifrs-full:IntangibleAssetsOtherThanGoodwill,692222000,ifrs-full:Goodwill,,,615210312000,ifrs-full:Liabilities,ARS
1712807,PagSeguro Digital Ltd.,Brazil,2016,1138385000,ifrs-full:Revenue,623667000,ifrs-full:CostOfSales,4558000,ifrs-full:PropertyPlantAndEquipment,2370403000,ifrs-full:Assets,86108000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,BRL
1712807,PagSeguro Digital Ltd.,Brazil,2017,2523385000,ifrs-full:Revenue,1324380000,ifrs-full:CostOfSales,10889000,ifrs-full:PropertyPlantAndEquipment,4235757000,ifrs-full:Assets,158868000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,3365366000,ifrs-full:Liabilities,BRL
1712807,PagSeguro Digital Ltd.,Brazil,2018,4334692000,ifrs-full:Revenue,2144699000,ifrs-full:CostOfSales,67104000,ifrs-full:PropertyPlantAndEquipment,11417278000,ifrs-full:Assets,,,,,,,4842900000,ifrs-full:Liabilities,BRL
1712807,PagSeguro Digital Ltd.,Brazil,2019,5707209000,ifrs-full:Revenue,2762087000,ifrs-full:CostOfSales,399990000,ifrs-full:PropertyPlantAndEquipment,14582248000,ifrs-full:Assets,,,,,,,6567300000,ifrs-full:Liabilities,BRL
1712807,PagSeguro Digital Ltd.,Brazil,2020,6814673000,ifrs-full:Revenue,3772298000,ifrs-full:CostOfSales,1802613000,ifrs-full:PropertyPlantAndEquipment,22324322000,ifrs-full:Assets,,,,,,,12996863000,ifrs-full:Liabilities,BRL
1712807,PagSeguro Digital Ltd.,Brazil,2021,10448722000,ifrs-full:Revenue,5775895000,ifrs-full:CostOfSales,2289052000,ifrs-full:PropertyPlantAndEquipment,31075804000,ifrs-full:Assets,,,,,,,20573606000,ifrs-full:Liabilities,BRL
1712807,PagSeguro Digital Ltd.,Brazil,2022,15334914000,ifrs-full:Revenue,7470895000,ifrs-full:CostOfSales,2493499000,ifrs-full:PropertyPlantAndEquipment,45329322000,ifrs-full:Assets,,,,,,,33487196000,ifrs-full:Liabilities,BRL
1712807,PagSeguro Digital Ltd.,Brazil,2023,15948401000,ifrs-full:Revenue,8132580000,ifrs-full:CostOfSales,2451011000,ifrs-full:PropertyPlantAndEquipment,55108093000,ifrs-full:Assets,,,,,,,41867408000,ifrs-full:Liabilities,BRL
1712807,PagSeguro Digital Ltd.,Brazil,2024,18809632000,ifrs-full:Revenue,,,2572336000,ifrs-full:PropertyPlantAndEquipment,72900617000,ifrs-full:Assets,,,,,,,58232245000,ifrs-full:Liabilities,BRL
1713930,Nexa Resources S.A.,Peru,2016,1964841000,ifrs-full:Revenue,1504229000,ifrs-full:CostOfSales,1978462000,ifrs-full:PropertyPlantAndEquipment,6160553000,ifrs-full:Assets,,,,,,,2836237000,ifrs-full:Liabilities,USD
1713930,Nexa Resources S.A.,Peru,2017,2449484000,ifrs-full:Revenue,1752825000,ifrs-full:CostOfSales,1996514000,ifrs-full:PropertyPlantAndEquipment,5961524000,ifrs-full:Assets,,,,,,,3052621000,ifrs-full:Liabilities,USD
1713930,Nexa Resources S.A.,Peru,2018,2491670000,ifrs-full:Revenue,1892247000,ifrs-full:CostOfSales,1968451000,ifrs-full:PropertyPlantAndEquipment,5735406000,ifrs-full:Assets,,,,,,,2833605000,ifrs-full:Liabilities,USD
1713930,Nexa Resources S.A.,Peru,2019,2332715000,ifrs-full:Revenue,-1947828000,ifrs-full:CostOfSales,2122690000,ifrs-full:PropertyPlantAndEquipment,5466364000,ifrs-full:Assets,,,,,,,2984178000,ifrs-full:Liabilities,USD
1713930,Nexa Resources S.A.,Peru,2020,1950929000,ifrs-full:Revenue,1576159000,ifrs-full:CostOfSales,1898296000,ifrs-full:PropertyPlantAndEquipment,5064226000,ifrs-full:Assets,,,,,,,3442982000,ifrs-full:Liabilities,USD
1713930,Nexa Resources S.A.,Peru,2021,2622110000,ifrs-full:Revenue,-1989019000,ifrs-full:CostOfSales,2087730000,ifrs-full:PropertyPlantAndEquipment,4904836000,ifrs-full:Assets,,,,,,,3260556000,ifrs-full:Liabilities,USD
1713930,Nexa Resources S.A.,Peru,2022,3033990000,ifrs-full:Revenue,-2393936000,ifrs-full:CostOfSales,2295275000,ifrs-full:PropertyPlantAndEquipment,4891782000,ifrs-full:Assets,,,249082000,ifrs-full:Goodwill,,,3181528000,ifrs-full:Liabilities,USD
1713930,Nexa Resources S.A.,Peru,2023,2573233000,ifrs-full:Revenue,2274357000,ifrs-full:CostOfSales,2438614000,ifrs-full:PropertyPlantAndEquipment,4904097000,ifrs-full:Assets,,,,,,,3452060000,ifrs-full:Liabilities,USD
1713930,Nexa Resources S.A.,Peru,2024,2766481000,ifrs-full:Revenue,2228410000,ifrs-full:CostOfSales,2097508000,ifrs-full:PropertyPlantAndEquipment,4637465000,ifrs-full:Assets,,,,,,,3577172000,ifrs-full:Liabilities,USD
1713930,Nexa Resources S.A.,Peru,2025,3002055000,ifrs-full:Revenue,2289159000,ifrs-full:CostOfSales,2433672000,ifrs-full:PropertyPlantAndEquipment,5274917000,ifrs-full:Assets,,,,,,,3985354000,ifrs-full:Liabilities,USD
1716586,"ESTRE AMBIENTAL, INC.",Brazil,2016,1393033000,ifrs-full:Revenue,1012336000,ifrs-full:CostOfSales,694453000,ifrs-full:PropertyPlantAndEquipment,2348016000,ifrs-full:Assets,,,70185000,ifrs-full:Goodwill,,,3085072000,ifrs-full:Liabilities,BRL
1716586,"ESTRE AMBIENTAL, INC.",Brazil,2017,1365347000,ifrs-full:Revenue,953760000,ifrs-full:CostOfSales,689451000,ifrs-full:PropertyPlantAndEquipment,2383842000,ifrs-full:Assets,,,0,ifrs-full:Goodwill,,,,,BRL
1717161,CENTRAL PUERTO S.A.,Argentina,2016,7044039000,ifrs-full:Revenue,4980226000,ifrs-full:CostOfSales,2811539000,ifrs-full:PropertyPlantAndEquipment,12722961000,ifrs-full:Assets,,,,,,,7568945000,ifrs-full:Liabilities,ARS
1717161,CENTRAL PUERTO S.A.,Argentina,2017,14827241000,ifrs-full:Revenue,7997976000,ifrs-full:CostOfSales,17451669000,ifrs-full:PropertyPlantAndEquipment,34348994000,ifrs-full:Assets,,,,,,,17317459000,ifrs-full:Liabilities,ARS
1717161,CENTRAL PUERTO S.A.,Argentina,2018,29875727000,ifrs-full:Revenue,13584983000,ifrs-full:CostOfSales,34715815000,ifrs-full:PropertyPlantAndEquipment,88084228000,ifrs-full:Assets,,,,,,,37429069000,ifrs-full:Liabilities,ARS
1717161,CENTRAL PUERTO S.A.,Argentina,2019,73896832000,ifrs-full:Revenue,-38954605000,ifrs-full:CostOfSales,77187266000,ifrs-full:PropertyPlantAndEquipment,161729542000,ifrs-full:Assets,,,,,,,81201302000,ifrs-full:Liabilities,ARS
1717161,CENTRAL PUERTO S.A.,Argentina,2020,112047140000,ifrs-full:Revenue,49441324000,ifrs-full:CostOfSales,119525703000,ifrs-full:PropertyPlantAndEquipment,239075862000,ifrs-full:Assets,,,,,,,111513053000,ifrs-full:Liabilities,ARS
1717161,CENTRAL PUERTO S.A.,Argentina,2021,346243761000,ifrs-full:Revenue,179326913000,ifrs-full:CostOfSales,215486695000,ifrs-full:PropertyPlantAndEquipment,391454205000,ifrs-full:Assets,,,,,,,144461488000,ifrs-full:Liabilities,ARS
1717161,CENTRAL PUERTO S.A.,Argentina,2022,687576975000,ifrs-full:Revenue,361599896000,ifrs-full:CostOfSales,616321669000,ifrs-full:PropertyPlantAndEquipment,1189401130000,ifrs-full:Assets,,,,,,,375520419000,ifrs-full:Liabilities,ARS
1717161,CENTRAL PUERTO S.A.,Argentina,2023,682837408000,ifrs-full:Revenue,457666072000,ifrs-full:CostOfSales,1652681399000,ifrs-full:PropertyPlantAndEquipment,3055850073000,ifrs-full:Assets,,,,,,,1190548795000,ifrs-full:Liabilities,ARS
1717161,CENTRAL PUERTO S.A.,Argentina,2024,738169736000,ifrs-full:Revenue,446527758000,ifrs-full:CostOfSales,1617870189000,ifrs-full:PropertyPlantAndEquipment,2662055984000,ifrs-full:Assets,,,,,,,798949003000,ifrs-full:Liabilities,ARS
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2016,1366336000,ifrs-full:Revenue,859074000,ifrs-full:CostOfSales,65984000,ifrs-full:PropertyPlantAndEquipment,3627276000,ifrs-full:Assets,,,,,,,2823952000,ifrs-full:Liabilities,USD
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2017,1575153000,ifrs-full:Revenue,1029983000,ifrs-full:CostOfSales,74483000,ifrs-full:PropertyPlantAndEquipment,3801214000,ifrs-full:Assets,,,51000000,ifrs-full:Goodwill,,,3004072000,ifrs-full:Liabilities,USD
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2018,1426145000,ifrs-full:Revenue,971425000,ifrs-full:CostOfSales,74299000,ifrs-full:PropertyPlantAndEquipment,3845278000,ifrs-full:Assets,,,,,,,2622581000,ifrs-full:Liabilities,USD
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2019,1558640000,ifrs-full:Revenue,1138425000,ifrs-full:CostOfSales,79612000,ifrs-full:PropertyPlantAndEquipment,3882243000,ifrs-full:Assets,71918000,ifrs-full:IntangibleAssetsOtherThanGoodwill,50249000,ifrs-full:Goodwill,,,2683629000,ifrs-full:Liabilities,USD
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2020,607356000,ifrs-full:Revenue,653583000,ifrs-full:CostOfSales,80833000,ifrs-full:PropertyPlantAndEquipment,3405651000,ifrs-full:Assets,29743000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,2600365000,ifrs-full:Liabilities,USD
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2021,706913000,ifrs-full:Revenue,622381000,ifrs-full:CostOfSales,75480000,ifrs-full:PropertyPlantAndEquipment,3620631000,ifrs-full:Assets,,,,,,,2847023000,ifrs-full:Liabilities,USD
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2022,1378663000,ifrs-full:Revenue,962978000,ifrs-full:CostOfSales,74742000,ifrs-full:PropertyPlantAndEquipment,3835788000,ifrs-full:Assets,,,,,,,2973419000,ifrs-full:Liabilities,USD
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2023,1400038000,ifrs-full:Revenue,914677000,ifrs-full:CostOfSales,74919000,ifrs-full:PropertyPlantAndEquipment,3541976000,ifrs-full:Assets,,,,,,,2738067000,ifrs-full:Liabilities,USD
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2024,1843267000,ifrs-full:Revenue,1237333000,ifrs-full:CostOfSales,77801000,ifrs-full:PropertyPlantAndEquipment,4181450000,ifrs-full:Assets,,,,,,,2663490000,ifrs-full:Liabilities,USD
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2025,1962134000,ifrs-full:Revenue,1272363000,ifrs-full:CostOfSales,86116000,ifrs-full:PropertyPlantAndEquipment,4448677000,ifrs-full:Assets,,,,,,,2787929000,ifrs-full:Liabilities,USD
1740594,Arco Platform Ltd.,Brazil,2016,159270000,ifrs-full:RevenueFromContractsWithCustomers,41324000,ifrs-full:CostOfSales,,,,,,,,,,,,,BRL
1740594,Arco Platform Ltd.,Brazil,2017,244382000,ifrs-full:RevenueFromContractsWithCustomers,58517000,ifrs-full:CostOfSales,9079000,ifrs-full:PropertyPlantAndEquipment,430409000,ifrs-full:Assets,,,89634000,ifrs-full:Goodwill,,,124674000,ifrs-full:Liabilities,BRL
1740594,Arco Platform Ltd.,Brazil,2018,380981000,ifrs-full:RevenueFromContractsWithCustomers,80745000,ifrs-full:CostOfSales,13347000,ifrs-full:PropertyPlantAndEquipment,1334878000,ifrs-full:Assets,,,89634000,ifrs-full:Goodwill,,,264994000,ifrs-full:Liabilities,BRL
1740594,Arco Platform Ltd.,Brazil,2019,572837000,ifrs-full:RevenueFromContractsWithCustomers,117258000,ifrs-full:CostOfSales,21328000,ifrs-full:PropertyPlantAndEquipment,3161423000,ifrs-full:Assets,,,916767000,ifrs-full:Goodwill,,,1566613000,ifrs-full:Liabilities,BRL
1740594,Arco Platform Ltd.,Brazil,2020,1001710000,ifrs-full:RevenueFromContractsWithCustomers,221130000,ifrs-full:CostOfSales,26087000,ifrs-full:PropertyPlantAndEquipment,4576280000,ifrs-full:Assets,,,1394351000,ifrs-full:Goodwill,,,2375396000,ifrs-full:Liabilities,BRL
1740594,Arco Platform Ltd.,Brazil,2021,1232074000,ifrs-full:RevenueFromContractsWithCustomers,294407000,ifrs-full:CostOfSales,73885000,ifrs-full:PropertyPlantAndEquipment,5990119000,ifrs-full:Assets,,,1949901000,ifrs-full:Goodwill,,,4114885000,ifrs-full:Liabilities,BRL
1740594,Arco Platform Ltd.,Brazil,2022,,,500526000,ifrs-full:CostOfSales,59031000,ifrs-full:PropertyPlantAndEquipment,5753408000,ifrs-full:Assets,,,1950876000,ifrs-full:Goodwill,,,3855978000,ifrs-full:Liabilities,BRL
1745431,StoneCo Ltd.,Brazil,2017,,,224109000,ifrs-full:CostOfSales,189631000,ifrs-full:PropertyPlantAndEquipment,,,,,,,,,,,BRL
1745431,StoneCo Ltd.,Brazil,2018,,,323039000,ifrs-full:CostOfSales,266273000,ifrs-full:PropertyPlantAndEquipment,13293218000,ifrs-full:Assets,,,,,,,8200227000,ifrs-full:Liabilities,BRL
1745431,StoneCo Ltd.,Brazil,2019,,,426961000,ifrs-full:CostOfSales,548607000,ifrs-full:PropertyPlantAndEquipment,19605749000,ifrs-full:Assets,,,,,,,13632744000,ifrs-full:Liabilities,BRL
1745431,StoneCo Ltd.,Brazil,2020,,,769946000,ifrs-full:CostOfSales,717234000,ifrs-full:PropertyPlantAndEquipment,31748664000,ifrs-full:Assets,,,,,,,16756639000,ifrs-full:Liabilities,BRL
1745431,StoneCo Ltd.,Brazil,2021,,,1713828000,ifrs-full:CostOfSales,1569520000,ifrs-full:PropertyPlantAndEquipment,42097012000,ifrs-full:Assets,,,,,,,28469792000,ifrs-full:Liabilities,BRL
1745431,StoneCo Ltd.,Brazil,2022,,,2669752000,ifrs-full:CostOfSales,1641178000,ifrs-full:PropertyPlantAndEquipment,42245440000,ifrs-full:Assets,,,,,,,29295416000,ifrs-full:Liabilities,BRL
