"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2006",877.872,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2006",497.535,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2006",1829.928,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2006",49.57,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2006",190.829,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2006",211.38,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2006",138.855,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2006",286.13,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2006",72.373,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2006",220.499,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2006",160.015,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2006",497.535,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2006",2.742,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2005",1776.73,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2005",432.07,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2005",857.681,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2005",483.555,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2005",1776.73,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2005",50.37,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2005",177.56,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2005",204.14,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2005",133.146,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2005",284.441,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2005",77.882,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2005",207.632,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2005",154.58,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2005",483.555,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2005",3.6,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2004",1653.879,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2004",401.19,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2004",807.6,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2004",442.91,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2004",1653.879,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2004",44.77,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2004",165.73,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2004",190.69,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2004",126.93,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2004",258.19,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2004",80.79,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2004",197.31,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2004",144.38,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2004",442.91,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2004",2.2,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2003",1640.387,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2003",398.569,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2003",788.251,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2003",448.957,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2003",1640.387,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2003",40.389,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2003",164.523,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2003",193.657,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2003",122.177,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2003",262.227,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2003",75.204,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2003",189.547,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2003",139.096,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2003",448.957,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2003",4.679,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2002",1586.491,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2002",367.741,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2002",780.008,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2002",432.197,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2002",1586.491,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2002",36.279,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2002",151.061,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2002",180.401,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2002",113.039,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2002",257.418,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2002",76.369,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2002",190.771,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2002",142.411,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2002",432.197,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2002",6.554,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2001",1552.924,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2001",364.593,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2001",759.817,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2001",423.333,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2001",1552.924,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2001",37.149,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2001",146.839,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2001",180.605,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2001",111.523,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2001",239.883,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2001",77.451,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2001",182.825,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2001",148.135,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2001",423.333,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2001",5.181,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2000",1318.625,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2000",230.14,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2000",1038.23,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2000",43.91,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2000",1318.625,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2000",74.68,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2000",91.94,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2000",63.52,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2000",48.09,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2000",410.88,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2000",66.86,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2000",248.94,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2000",263.46,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2000",43.91,,,,"S3:18_T2:81"
"CRI","BX:142","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2000",6.3,,,,"S3:18_T2:81"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2025",5139.951,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2025",949.202,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2025",3245.091,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2025",903.959,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2025",41.699,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2025",5139.951,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2025",142.849,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2025",460.668,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2025",345.685,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2025",444.891,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2025",1300.374,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2025",217.695,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2025",777.049,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2025",505.082,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2025",903.959,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2025",41.699,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2024",5006.036,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2024",878.803,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2024",3200.303,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2024",881.983,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2024",44.947,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2024",5006.036,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2024",124.753,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2024",424.938,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2024",329.112,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2024",438.947,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2024",1290.888,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2024",222.309,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2024",770.073,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2024",478.086,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2024",881.983,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2024",44.947,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2023",4835.318,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2023",819.252,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2023",3088.164,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2023",889.272,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2023",38.63,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2023",4835.318,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2023",104.955,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2023",416.327,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2023",297.969,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2023",389.032,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2023",1274.497,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2023",205.029,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2023",755.657,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2023",463.949,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2023",889.272,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2023",38.63,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2022",4687.379,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2022",740.903,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2022",3047.803,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2022",855.525,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2022",43.148,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2022",4687.379,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2022",89.994,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2022",361.248,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2022",289.662,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2022",381.987,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2022",1249.509,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2022",227.759,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2022",719.609,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2022",468.939,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2022",855.525,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2022",43.148,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2021",4556.645,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2021",692.076,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2021",2950.146,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2021",870.396,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2021",44.027,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2021",4556.645,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2021",97.649,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2021",352.148,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2021",242.279,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2021",370.024,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2021",1162.359,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2021",231.926,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2021",702.463,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2021",483.373,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2021",870.396,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2021",44.027,,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2020",4390.655,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2020",684.005,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2020",2810.039,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2020",857.94,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2020",38.671,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2020",4390.655,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2020",104.943,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2020",340.947,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2020",238.115,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2020",347.272,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2020",1090.548,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2020",232.299,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2020",641.652,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2020",498.267,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2020",857.94,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2020",38.671,"B",,"I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2019",4663.268,,,,"R1:3513"
